0.00, 1, 0, 0, 0, 0, 0.0
 
37.60, 15.0, 0.027142047882080078, 1000.0, 1300.0, 0, 0.0
 
37.61, 15.0, 0.025883913040161133, 1000.0, 1200.0, 0, 0.0
 
37.62, 15.0, 0.028644800186157227, 500.0, 1400.0, 0, 1000.0
 
37.63, 15.0, 0.028355121612548828, 700.0, 1300.0, 0, 0.0
 
37.64, 15.0, 0.028262853622436523, 800.0, 1300.0, 0, 64.0
 
37.65, 15.0, 0.027292251586914062, 400.0, 1400.0, 0, 64.0
 
37.66, 15.0, 0.024945974349975586, 1000.0, 1300.0, 0, 0.0
 
37.68, 15.0, 0.025220870971679688, 400.0, 1100.0, 0, 1000.0
 
37.69, 15.0, 0.026113033294677734, 900.0, 1400.0, 0, 0.0
 
37.70, 15.0, 0.028296232223510742, 300.0, 1200.0, 0, 64.0
 
37.71, 15.0, 0.02674102783203125, 900.0, 1200.0, 0, 1000.0
 
37.72, 15.0, 0.027962207794189453, 600.0, 1400.0, 0, 64.0
 
37.73, 15.0, 0.02572011947631836, 500.0, 1200.0, 0, 128.0
 
37.75, 15.0, 0.035807132720947266, 900.0, 1200.0, 0, 64.0
 
37.76, 15.0, 0.0301971435546875, 400.0, 1400.0, 0, 0.0
 
37.77, 15.0, 0.030859947204589844, 900.0, 1200.0, 0, 64.0
 
37.78, 15.0, 0.026413679122924805, 300.0, 1400.0, 0, 0.0
 
37.80, 15.0, 0.03077101707458496, 1000.0, 1300.0, 0, 0.0
 
37.81, 15.0, 0.025191068649291992, 600.0, 1100.0, 0, 1064.0
 
37.82, 15.0, 0.02818775177001953, 700.0, 1400.0, 0, 0.0
 
37.83, 15.0, 0.02834296226501465, 500.0, 1300.0, 0, 0.0
 
37.84, 15.0, 0.031481266021728516, 200.0, 600.0, 0, 0.0
 
37.86, 15.0, 0.027263164520263672, 0.0, 200.0, 0, 0.0
 
37.87, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
37.88, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
37.89, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
37.90, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
37.91, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
37.93, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
37.94, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
37.95, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
37.96, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
37.97, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
37.98, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.00, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.01, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.02, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.03, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.04, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.05, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.06, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.07, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.09, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.10, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.11, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.12, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.13, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.14, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.15, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.17, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.18, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.19, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.20, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.21, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.22, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.23, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.25, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.26, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.27, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.28, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.29, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.30, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.31, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.33, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.34, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.35, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.36, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.37, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.38, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.40, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.41, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.42, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.43, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.44, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.45, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.46, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.47, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.48, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.49, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.51, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.52, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.53, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.54, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.55, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.57, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.58, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.59, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.60, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.61, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.63, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.64, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.65, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.66, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.67, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.68, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.70, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.71, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.72, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.73, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.74, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.75, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.77, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.78, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.79, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.80, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.81, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.82, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.84, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.85, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.86, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.87, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.88, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.90, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.91, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.92, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.93, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.94, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.95, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.97, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.98, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
38.99, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.00, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.01, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.02, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.04, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.05, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.06, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.07, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.08, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.10, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.11, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.12, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.13, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.14, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.15, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.17, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.18, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.19, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.20, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.21, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.22, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.23, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.25, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.26, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.27, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.28, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.29, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.30, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.32, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.33, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.34, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.35, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.37, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.38, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.39, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.40, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.41, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.43, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.44, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.45, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.46, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.47, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.49, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.50, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.51, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.52, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.53, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.55, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.56, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.57, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.58, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.59, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.60, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.61, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.62, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.63, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.65, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.66, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.67, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.68, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.69, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.70, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.72, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.73, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.74, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.75, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.76, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.78, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.79, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.80, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.81, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.82, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.83, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.84, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.86, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.87, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.88, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.89, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.90, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.92, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.93, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.94, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.95, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.96, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.97, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
39.98, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.00, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.01, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.02, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.03, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.04, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.05, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.07, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.08, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.09, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.10, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.11, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.12, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.14, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.15, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.16, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.17, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.18, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.19, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.20, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.21, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.23, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.24, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.25, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.26, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.27, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.28, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.29, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.30, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.31, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.33, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.34, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.35, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.36, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.38, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.39, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.40, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.41, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.42, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.43, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.44, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.45, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.46, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.48, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.49, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.50, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.51, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.52, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.54, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.55, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.56, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.57, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.58, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.59, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.61, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.62, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.63, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.64, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.65, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.66, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.68, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.69, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.70, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.71, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.72, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.73, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.75, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.76, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.77, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.78, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.79, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.80, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.82, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.83, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.84, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.85, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.86, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.87, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.88, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.89, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.91, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.92, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.93, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.94, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.95, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.97, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.98, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
40.99, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
41.00, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
41.01, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
41.02, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
41.04, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
41.05, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
41.06, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
41.07, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
41.08, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
41.09, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
41.11, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
41.12, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
41.13, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
41.14, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
41.15, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
41.17, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
41.18, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
41.19, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
41.20, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
41.21, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
41.22, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
41.23, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
41.24, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
41.26, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
41.27, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
41.28, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
41.29, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
41.31, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
41.32, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
41.33, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
41.34, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
41.35, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
41.37, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
41.38, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
41.39, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
41.40, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
41.41, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
41.42, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
41.44, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
41.45, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
41.46, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
41.47, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
41.48, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
41.50, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
41.51, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
41.52, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
41.53, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
41.54, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
41.55, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
41.57, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
41.58, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
41.59, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
41.60, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
41.61, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
41.62, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
41.63, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
41.65, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
41.66, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
41.67, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
41.68, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
41.69, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
41.71, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
41.72, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
41.73, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
41.74, 15.0, 0.027568817138671875, 0.0, 0.0, 0, 0.0
 
